n,w,seed,id_error,eval_return_mean,eval_return_std,theta_hat_mass,theta_hat_length,wall_time_s
25,0.5,2,0.4405110668303351,-447.88403775831983,271.9506048127051,1.6050000000000002,1.6950000000000003,860.5677177906036
25,0.5,3,1.0017983829094554,-395.601581920339,308.8350762770362,3.0,1.5600000000000003,877.8205199241638
25,0.5,4,0.28987066081271506,-633.309005459892,290.9162123402056,2.2800000000000002,1.4250000000000003,830.7718374729156
25,0.5,5,0.17066048165875985,-470.6676331843033,294.10758105814244,1.8300000000000003,1.5150000000000001,931.9266004562378
25,0.5,6,0.5308483775994798,-543.3704400308868,307.52348582731605,1.4700000000000002,1.4700000000000002,948.3016982078552
25,0.5,7,0.3952847075210472,-388.3101917846151,289.92842569832146,1.6050000000000002,1.5150000000000001,946.9663519859314
25,0.5,8,0.9369231558671179,-415.71657199010633,264.65698019592617,1.0650000000000002,1.5600000000000003,868.7674317359924
25,0.5,9,1.0001124936725867,-746.1625172453017,221.12616909785473,3.0,1.5150000000000001,995.8861989974976
50,0.0,0,0.10111874208078353,-341.2472060758504,273.08805507255533,2.1,1.5150000000000001,898.3414227962494
50,0.0,1,0.8221921916437789,-356.2690745793386,283.41508336986607,2.8200000000000003,1.5600000000000003,827.7981209754944
50,0.0,2,0.9667083324353836,-349.53292773273006,270.15928123528846,2.955,1.6500000000000001,1091.759333372116
50,0.0,3,1.0017983829094554,-335.29488599227443,270.318685951417,3.0,1.5600000000000003,1170.2978892326355
50,0.0,4,1.0004498987955368,-334.92579273271605,267.14279213249335,3.0,1.4700000000000002,1065.1811640262604
50,0.0,5,0.19235384061671337,-335.5151663291105,267.3276091176973,2.19,1.4700000000000002,1043.7109627723694
50,0.0,6,0.26043233286210815,-336.18185949034057,266.89236086981987,1.7400000000000002,1.5150000000000001,830.0459513664246
50,0.0,7,0.31084562084739087,-329.97378885300975,271.0075662278652,1.6950000000000003,1.5600000000000003,802.4566307067871
